CASENUM,VEH_NO,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,VE_FORMS,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,NUMOCCS,NUMOCCSNAME,UNITTYPE,UNITTYPENAME,HIT_RUN,HIT_RUNNAME,VIN,VINNAME,MOD_YEAR,MOD_YEARNAME,MDLYR_IM,MDLYR_IMNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,MODEL,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,TRLR1VIN,TRLR1VINNAME,TRLR2VIN,TRLR2VINNAME,TRLR3VIN,TRLR3VINNAME,TRLR1GVWR,TRLR1GVWRNAME,TRLR2GVWR,TRLR2GVWRNAME,TRLR3GVWR,TRLR3GVWRNAME,J_KNIFE,J_KNIFENAME,MCARR_ID,MCARR_IDNAME,MCARR_I1,MCARR_I1NAME,MCARR_I2,MCARR_I2NAME,V_CONFIG,V_CONFIGNAME,CARGO_BT,CARGO_BTNAME,HAZ_INV,HAZ_INVNAME,HAZ_PLAC,HAZ_PLACNAME,HAZ_ID,HAZ_IDNAME,HAZ_CNO,HAZ_CNONAME,HAZ_REL,HAZ_RELNAME,BUS_USE,BUS_USENAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,TRAV_SP,TRAV_SPNAME,UNDEROVERRIDE,UNDEROVERRIDENAME,ROLLOVER,ROLLOVERNAME,ROLINLOC,ROLINLOCNAME,IMPACT1,IMPACT1NAME,IMPACT1_IM,IMPACT1_IMNAME,DEFORMED,DEFORMEDNAME,TOWED,TOWEDNAME,M_HARM,M_HARMNAME,VEVENT_IM,VEVENT_IMNAME,FIRE_EXP,FIRE_EXPNAME,MAX_VSEV,MAX_VSEVNAME,MXVSEV_IM,MXVSEV_IMNAME,NUM_INJV,NUM_INJVNAME,NUMINJ_IM,NUMINJ_IMNAME,VEH_ALCH,VEH_ALCHNAME,V_ALCH_IM,V_ALCH_IMNAME,MAK_MOD,MAK_MODNAME,DR_PRES,DR_PRESNAME,DR_ZIP,DR_ZIPNAME,SPEEDREL,SPEEDRELNAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,PCRASH1_IM,PCRASH1_IMNAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME
202102943662,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,4146,24.421223075,3,1,January,15,3:00pm-3:59pm,2,2,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1HFSC55066A2,1HFSC55066A2,2006,2006,2006,2006,474,Honda,3477,VTX1300C,82,Motorcycle - Cruiser,37,Honda,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,10,010 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,37706,Honda 750 cc or greater,1,Yes,33914,33914,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",2,Two lanes,50,50 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,50,Other vehicle stopped,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,20,"D20-Same Trafficway, Same Direction-Rear End-Stopped"
202102943662,2,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,4146,24.421223075,3,1,January,15,3:00pm-3:59pm,2,2,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,5N1AT2MT9KC7,5N1AT2MT9KC7,2019,2019,2019,2019,478,Nissan,1913,Rogue,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),35,Nissan/Datsun,404,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,Stopped Motor Vehicle In- Transport,7,Not Applicable,0,No Rollover,0,No Rollover,6,6 Clock Point,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,35404,"Nissan/Datsun Rogue (For 2019 on.  For model years 2008-2018, see 35-051.)",1,Yes,33993,33993,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",2,Two lanes,50,50 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,5,Stopped in Roadway,5,Stopped in Roadway,53,Traveling in same direction with higher speed,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,21,"D21-Same Trafficway, Same Direction-Rear End-Stopped, Straight"
202102943662,3,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,4146,24.421223075,3,1,January,15,3:00pm-3:59pm,2,2,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,JH2PC21026K7,JH2PC21026K7,2006,2006,2006,2006,474,Honda,12222,VT600C (SHADOW VLX),82,Motorcycle - Cruiser,37,Honda,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,10,010 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,0,Non-Collision,0,Non-Collision,6,Disabling Damage,2,Towed Due to Disabling Damage,1,Rollover/Overturn,1,Rollover/Overturn,0,No or Not Reported,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,37705,Honda 450-749 cc,1,Yes,33914,33914,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",2,Two lanes,50,50 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,50,Other vehicle stopped,98,Other actions (specify:),1,Tracking,1,Stayed in original travel lane,98,M98-Other Crash Type
202102943663,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4146,23.636082706,2,1,January,1,1:00am-1:59am,34,34,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,1FTEW1C88FFB,1FTEW1C88FFB,2015,2015,2015,2015,460,Ford,1801,F-150,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,90,090 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,9,Unknown/Not Reported,0,No Apparent Injury (O),99,All Persons in Vehicle are unknown if Injured,0,No Person Injured in Vehicle,9,Reported as Unknown,2,No Alcohol Involved,12481,Ford F-Series pickup,1,Yes,99998,Not Reported,0,No,2,"Two-Way, Divided, Unprotected Median",8,Not Reported,45,45 MPH,1,Straight,1,Level,1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,1,Going Straight,1,Going Straight,52,Traveling in same direction while decelerating,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,28,"D28-Same Trafficway, Same Direction-Rear End-Decelerating (Slowing)"
202102943663,2,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4146,23.636082706,2,1,January,1,1:00am-1:59am,34,34,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,03,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,888888888888,Not Reported,9999,Unknown,2013,2013,99999,Unknown,99999,Unknown,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),99,Unknown Make,499,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,2,002 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,6,6 Clock Point,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved,99499,Unknown Make Unknown (light truck),1,Yes,99998,Not Reported,0,No,2,"Two-Way, Divided, Unprotected Median",8,Not Reported,45,45 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,2,Decelerating in Road,2,Decelerating in Road,53,Traveling in same direction with higher speed,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,29,"D29-Same Trafficway, Same Direction-Rear End-Decelerating (Slowing), Going Straight"
202102943667,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4146,23.636082706,3,1,January,14,2:00pm-2:59pm,14,14,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1HGCR2F50EA1,1HGCR2F50EA1,2014,2014,2014,2014,474,Honda,1861,Accord,13,Sedan/Saloon,37,Honda,32,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,10,010 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,37032,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1,Yes,33914,33914,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",4,Four lanes,40,40 MPH,1,Straight,1,Level,1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,4,Starting in Road,4,Starting in Road,50,Other vehicle stopped,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,20,"D20-Same Trafficway, Same Direction-Rear End-Stopped"
202102943667,2,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4146,23.636082706,3,1,January,14,2:00pm-2:59pm,14,14,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,5YFBURHE4JP8,5YFBURHE4JP8,2018,2018,2018,2018,448,Toyota,2208,Corolla,13,Sedan/Saloon,49,Toyota,32,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,Stopped Motor Vehicle In- Transport,0,No Underride or Override,0,No Rollover,0,No Rollover,6,6 Clock Point,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,49032,Toyota Corolla,1,Yes,33990,33990,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",4,Four lanes,40,40 MPH,1,Straight,1,Level,1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,5,Stopped in Roadway,5,Stopped in Roadway,53,Traveling in same direction with higher speed,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,21,"D21-Same Trafficway, Same Direction-Rear End-Stopped, Straight"
202102943667,3,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4146,23.636082706,3,1,January,14,2:00pm-2:59pm,14,14,12,Motor Vehicle In-Transport,1,Front-to-Rear,4,04,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1GCGTBEN4H12,1GCGTBEN4H12,2017,2017,2017,2017,467,Chevrolet,4086,Colorado,60,Pickup,20,Chevrolet,473,34,Light Pickup,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,Stopped Motor Vehicle In- Transport,0,No Underride or Override,0,No Rollover,0,No Rollover,6,6 Clock Point,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,20473,Chevrolet Colorado,1,Yes,33990,33990,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",4,Four lanes,40,40 MPH,1,Straight,1,Level,1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,5,Stopped in Roadway,5,Stopped in Roadway,53,Traveling in same direction with higher speed,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,98,M98-Other Crash Type
202102943693,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4146,141.8468775,2,1,January,3,3:00am-3:59am,15,15,12,Motor Vehicle In-Transport,2,Front-to-Front,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1YVHP80CX75M,1YVHP80CX75M,2007,2007,2007,2007,473,Mazda,2078,Mazda6,13,Sedan/Saloon,41,Mazda,50,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,40,040 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,41050,Mazda Mazda6,1,Yes,33972,33972,0,No,1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,13,Off the edge of the road on the right side,99,Unknown/Not Reported,4,Skidding laterally counterclockwise rotation,6,Returned to roadway,50,"G50-Same Trafficway, Opposite Direction-Head-On-Lateral Move (Left/Right)"
202102943693,2,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4146,141.8468775,2,1,January,3,3:00am-3:59am,15,15,12,Motor Vehicle In-Transport,2,Front-to-Front,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,3GCPKREA1BG3,3GCPKREA1BG3,2011,2011,2011,2011,467,Chevrolet,1850,Silverado,60,Pickup,20,Chevrolet,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,45,045 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,20481,"Chevrolet C, K, R, V-series pickup/Silverado",1,Yes,33971,33971,0,No,1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,51,"G51-Same Trafficway, Opposite Direction-Head-On-Lateral Move (Going Straight)"
202102943713,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4146,181.58142972,2,1,January,11,11:00am-11:59am,46,46,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,2HGES15664H5,2HGES15664H5,2004,2004,2004,2004,474,Honda,1863,Civic,13,Sedan/Saloon,37,Honda,31,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,40,040 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,37031,"Honda Civic/CRX, del Sol",1,Yes,33916,33916,0,No,5,"Two-Way, Not Divided With a Continuous Left-Turn Lane",5,Five lanes,45,45 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,50,Other vehicle stopped,16,Braking,1,Tracking,1,Stayed in original travel lane,20,"D20-Same Trafficway, Same Direction-Rear End-Stopped"
202102943713,2,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4146,181.58142972,2,1,January,11,11:00am-11:59am,46,46,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1GNSCBKC0KR3,1GNSCBKC0KR3,2019,2019,2019,2019,467,Chevrolet,1852,Tahoe,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),20,Chevrolet,421,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,Stopped Motor Vehicle In- Transport,0,No Underride or Override,0,No Rollover,0,No Rollover,6,6 Clock Point,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,20421,Chevrolet Fullsize Blazer/Tahoe,1,Yes,33905,33905,0,No,5,"Two-Way, Not Divided With a Continuous Left-Turn Lane",5,Five lanes,45,45 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,5,Stopped in Roadway,5,Stopped in Roadway,53,Traveling in same direction with higher speed,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,21,"D21-Same Trafficway, Same Direction-Rear End-Stopped, Straight"
