CASENUM,VE_FORMS,VEH_NO,PER_NO,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SCH_BUS,SCH_BUSNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,AGE,AGENAME,AGE_IM,AGE_IMNAME,SEX,SEXNAME,SEX_IM,SEX_IMNAME,PER_TYP,PER_TYPNAME,INJ_SEV,INJ_SEVNAME,INJSEV_IM,INJSEV_IMNAME,SEAT_POS,SEAT_POSNAME,SEAT_IM,SEAT_IMNAME,REST_USE,REST_USENAME,REST_MIS,REST_MISNAME,HELM_USE,HELM_USENAME,HELM_MIS,HELM_MISNAME,AIR_BAG,AIR_BAGNAME,EJECTION,EJECTIONNAME,EJECT_IM,EJECT_IMNAME,DRINKING,DRINKINGNAME,PERALCH_IM,PERALCH_IMNAME,ALC_STATUS,ALC_STATUSNAME,ATST_TYP,ATST_TYPNAME,ALC_RES,ALC_RESNAME,DRUGS,DRUGSNAME,HOSPITAL,HOSPITALNAME,STR_VEH,LOCATION,LOCATIONNAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,ROLLOVER,ROLLOVERNAME,IMPACT1,IMPACT1NAME,FIRE_EXP,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME
202102948761,2,2,1,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4148,234.94384046,1,January,6,6:00am-6:59am,40,40,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2014,2014,498,Hyundai,2459,Sonata,13,Sedan/Saloon,55,Hyundai,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,29,29 Years,29,29 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,55033,Hyundai Sonata
202102948761,2,2,2,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4148,234.94384046,1,January,6,6:00am-6:59am,40,40,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2014,2014,498,Hyundai,2459,Sonata,13,Sedan/Saloon,55,Hyundai,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,29,29 Years,29,29 Years,1,Male,1,Male,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),13,"Front Seat, Right Side",13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,55033,Hyundai Sonata
202102949028,1,1,1,75,75,19,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,4144,135.74800728,1,January,20,8:00pm-8:59pm,0,0,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2008,2008,483,Jeep,1947,Patriot,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,Jeep / Kaiser-Jeep / Willys- Jeep,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,59,59 Years,59,59 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),5,EMS Ground,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",1,1 Clock Point,0,No or Not Reported,2407,Jeep / Kaiser-Jeep / Willys- Jeep Patriot
202102949032,2,1,1,75,75,19,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,4144,224.65381639,1,January,17,5:00pm-5:59pm,27,27,12,Motor Vehicle In-Transport,6,Angle,0,No,2001,2001,476,Dodge,1942,Caravan/Grand Caravan,2,Minivan,7,Dodge,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,30,30 Years,30,30 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,1,1 Clock Point,0,No or Not Reported,7442,Dodge Caravan/Grand Caravan
202102949032,2,2,1,75,75,19,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,4144,224.65381639,1,January,17,5:00pm-5:59pm,27,27,12,Motor Vehicle In-Transport,6,Angle,0,No,2009,2009,460,Ford,1781,Mustang,3,Coupe,12,Ford,2,"2-door sedan,hardtop,coupe",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,45,45 Years,45,45 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,11,11 Clock Point,0,No or Not Reported,12003,Ford Mustang/Mustang II
202102949041,1,1,1,20,20,25,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",2,Rural Area,10,Stratum 10 - Other,4140,227.4688732,1,January,8,8:00am-8:59am,49,49,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2002,2002,448,Toyota,2469,Camry,13,Sedan/Saloon,49,Toyota,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,50,50 Years,50,50 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,11,11 Clock Point,0,No or Not Reported,49040,Toyota Camry
202102949052,1,0,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,28.220724384,1,January,17,5:00pm-5:59pm,5,5,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,,998,Not Reported,24,24 Years,8,Not Reported,1,Male,6,Bicyclist,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),0,Not a Motor Vehicle Occupant,0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,8,Not Applicable,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),5,EMS Ground,1,16,Bicycle Lane,,,,,,,,,,,,
202102949052,1,1,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,28.220724384,1,January,17,5:00pm-5:59pm,5,5,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,9999,Unknown,467,Chevrolet,1834,Malibu,13,Sedan/Saloon,20,Chevrolet,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,998,Not Reported,41,41 Years,8,Not Reported,2,Female,1,Driver of a Motor Vehicle In-Transport,9,Unknown/Not Reported,0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",98,Not Reported,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,7,Not Reported,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,20037,Chevrolet Malibu/Malibu Maxx
202102949053,1,0,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,28.220724384,1,January,18,6:00pm-6:59pm,22,22,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,,998,Not Reported,27,27 Years,8,Not Reported,2,Female,5,Pedestrian,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),0,Not a Motor Vehicle Occupant,0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,8,Not Applicable,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),6,Other,1,1,At Intersection - In Marked Crosswalk,,,,,,,,,,,,
202102949053,1,1,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,28.220724384,1,January,18,6:00pm-6:59pm,22,22,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2012,2012,448,Toyota,2469,Camry,13,Sedan/Saloon,49,Toyota,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,30,30 Years,30,30 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,49040,Toyota Camry
202102949056,1,0,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,28.220724384,1,January,11,11:00am-11:59am,48,48,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,,998,Not Reported,74,74 Years,1,Male,1,Male,6,Bicyclist,1,Possible Injury (C),1,Possible Injury (C),0,Not a Motor Vehicle Occupant,0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,8,Not Applicable,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),5,EMS Ground,1,3,At Intersection - Not In Crosswalk,,,,,,,,,,,,
202102949056,1,1,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4139,28.220724384,1,January,11,11:00am-11:59am,48,48,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2010,2010,450,Freightliner,2501,Cascadia,66,Truck-Tractor,82,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,Not Applicable,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",1,One Trailing Unit,47,47 Years,47,47 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,11,11 Clock Point,0,No or Not Reported,82881,Freightliner Medium/Heavy - CBE
202102949062,1,1,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4139,58.262360993,1,January,20,8:00pm-8:59pm,0,0,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2019,2019,452,BMW,1719,X3,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),34,BMW,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,38,38 Years,38,38 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,8,Deployed- Combination,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),5,EMS Ground,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,34402,BMW X3
202102949148,2,1,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4139,181.67973766,1,January,20,8:00pm-8:59pm,29,29,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,2020,2020,483,Jeep,1946,Compass,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2,Jeep / Kaiser-Jeep / Willys- Jeep,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,51,51 Years,51,51 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,61,Left,0,No or Not Reported,2001,Jeep / Kaiser-Jeep / Willys- Jeep Compass
202102949148,2,2,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4139,181.67973766,1,January,20,8:00pm-8:59pm,29,29,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,2019,2019,499,Kia,2462,Forte,13,Sedan/Saloon,63,KIA,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,40,40 Years,40,40 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,1,1 Clock Point,0,No or Not Reported,63038,KIA Forte
202102949233,1,1,1,28,28,11,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4139,235.31544725,1,January,17,5:00pm-5:59pm,7,7,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,9998,Not Reported,99998,Not Reported,99998,Not Reported,998,Not Reported,97,Not Reported,98,Not Reported,0,Not Applicable,98,Not Reported,98,Not Reported,0,No Trailing Units,998,Not Reported,56,56 Years,9,Reported as Unknown,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",98,Not Reported,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,7,Not Reported,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,99,Reported as Unknown,9,Reported as Unknown,0,No Rollover,98,Not Reported,0,No or Not Reported,97997,Not Reported Not Reported
202102949312,2,1,1,35,35,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4141,234.86960407,1,January,14,2:00pm-2:59pm,23,23,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2010,2010,473,Mazda,2077,CX-9,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),41,Mazda,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,31,31 Years,31,31 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,41054,Mazda CX-9 (2007-12 only.For 2013 on see model 421.)
202102949312,2,2,1,35,35,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4141,234.86960407,1,January,14,2:00pm-2:59pm,23,23,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2014,2014,460,Ford,1797,Edge,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,Ford,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,65,65 Years,65,65 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,12024,"Ford Edge (For model years 2007-2018 only.  For model years 2019 on, see 12-424.)"
202102949367,2,1,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4146,181.58142972,1,January,17,5:00pm-5:59pm,45,45,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,2020,2020,452,BMW,13828,440i,1,Convertible/Cabriolet,34,BMW,1,"Convertible(excludes sun-roof,t-bar)",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,70,70 Years,70,70 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,62,Left-Front Side,0,No or Not Reported,34047,BMW 4-Series
202102949367,2,2,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4146,181.58142972,1,January,17,5:00pm-5:59pm,45,45,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,2008,2008,467,Chevrolet,1848,Express,95,Cargo Van,20,Chevrolet,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,27,27 Years,27,27 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,82,Right-Front Side,0,No or Not Reported,20461,Chevrolet G-series van
